Product_Id,Rating,Review_Text,Helpfulness,B_Helpfulness
B007HJPBME,1,Worst memory card...it works only for few days,1,1
B007HJPBME,1,Not working memory cardAsking for format,1,1
B007HJPBME,1,This item was damanged and also unfunctionable,1,1
B007HJPBME,3,Reading and writing speed is not as described.,1,1
B007HJPBME,2,"memory card is working but adapter is not working and it is showing ""write protected"" and unable to format the memory card when we place the memory card into the adapter",0,0
B007HJPBME,2,Inflated MRP posted here! Such a shame. Tarnishing your reputation over 100. The actual MRP printed on the product is 400.Really leaves a bad impression on the customer.,0,0
B007HJPBME,3,Considering Class 10 card it is not fast. While taking pictures from mobile phone and making this card as primary to store the pics it takes quite a long time to store the pics.,0,0
B007HJPBME,3,"I got it in 2 days after my order in amazon. Card seems to be fine in my samsung grand phone. Transfer speed is good and verymuch useful in stroing images and audio,video files.",0,0
B007HJPBME,5,"The product was delivered on 23-Sep-15, well before the estimated delivery dated of 26-Sep-15. Installed the product in my lumia 1320 on 28-Sep-15. Working very smoothly so far.",0,0
B007HJPBME,5,"A great product from Samsung. Read/Write Speeds are quite good, looks nice as compared to other memory cards. It came with an adapter also.Using it with my HTC Desire 820.",0,0
B007HJPBME,5,Gifted it to a friend! Checked a lot of reviews and finally got to know that this had the best transfer speeds! Got it on a 'Deal of the Day'. Was the chepest i could find then!,0,0
B007HJPBME,5,"awesome service by amazon and its courier partner.Now talking about the product, it offers around 15GB space and the writing speed is good. I'll refer it to all my friends",0,0
B007HJPBME,4,"This product is very nice, the transfer of data between devices is very fast. I am happy to buy this product in amazon. The Product deliver is also very fast. Thank You Amazon.",0,0
B007HJPBME,4,"Works good, transfer speed is a pure delight. Ordered five products in total from Amazon, and this is the only genuine product that I received, so a pleasant surprise actually.",0,0
B007HJPBME,4,I am currently using it with my Samsung Galaxy Note Tablet 8.0. It is working very efficiently and processing well. It is justifying its class 10. I am happy with it as of now.,0,0
B007HJPBME,5,Excellent card ! Read-Write speed is super !Using in Samsung S5. Captured and stored more than 1700 images so far. Data never got corrupted till now.Thanks Amazon !,0,0
B007HJPBME,5,"The delivery, the packaging was excellent. As per the product, this is a good memory card to use with your smartphone or any compatible device. It's secure, and well-protected.",0,0
B007HJPBME,5,"This micro SD card is super fast on my galaxy note 4. Was confused between San Disk and this. But after going with Samsung, I don't have any regrets. Recommended for everyone.",0,0
B007HJPBME,3,fake product....but the speed is as mentioned,1,1
B007HJPBME,1,feeling cheated. speed hardly reaches 10 mbps,1,1
B007HJPBME,1,This memory card was automatically get format,1,1
B007HJPBME,5,Nic product.Not a single fault till now,1,1
B007HJPBME,1,"very bad product , stop working after 12 days",1,1
B007HJPBME,1,after few months  of use it stopped  working.,1,1
B007HJPBME,5,Using it for an year and more now and can say it has an awesome speed and transfer rate is exceptionally good. Using it with my note 2 phone. No problems at all to date :) :),0,0
B007HJPBME,1,Pls dont buy this memory card..because its duplicate..I bought this..The packing seems original.But even the graphics on the memory was fake..It didnt work on my phone also..,0,0
B007HJPBME,5,"First This is amazing product . This class 10 memory card is very fast . In cut and copy items , it gives very high speed...And thank you for Amazon to safe delivery...",0,0
B007HJPBME,5,I am using this produce since alst 2 months and did not had any problem.Although I could not register it on Samsung india website . But this product has not failed yet.,0,0
B007HJPBME,5,"Buy it without hesitation. I have three of them in laptop, camera and phone and all work absolutely fine. It gives great file transfer speeds too compared to my earlier card.",0,0
B007HJPBME,4,I bought this product on 22nd Dec 2014. My experience is to good with this product from last 3 months this product is still working fine good speed.I like this product.,0,0
B007HJPBME,4,Good product frm Samsung dat too on a gud price.... as its from class 10 series gives best results... nd most important secure your data as compared to other memory cards...,0,0
B007HJPBME,5,Amazon magic is on to India now! Received within 2 days of ordering. Dispatched on Sunday at 9 pm. Just cannot get better. The card works normally. There is also an adaptor!,0,0
B007HJPBME,1,The card stopped getting detected after 5 months.. Couldn't find any place that repairs it either. The Samsung service center in marathalli didn't support the product either,0,0
B007HJPBME,3,Product is good. The useable space is 29.80gb. The transfer speed is not good hardly 20 mbps which is too less than told in the amazon aap. Bit unsatisfied with the speed...,0,0
B007HJPBME,4,Hi.. So far so good.. Bt I need to know how to change read only option to read n write option.. Currently am using it in my Samsung tab.. Somebody please let me know. Thanks,0,0
B007HJPBME,5,Good memory card u ever seen it's speed is good and folder transfers speed also good and really it's 45 mbps speed ..I buy this product for 329 only thanks for Amazon.......,0,0
B007HJPBME,5,What Wow piece from Samsung... Awesome speed...I'm using for a month and experience is very good...awesome product and delivery of the amazon is awesome as it is always...:),0,0
B007HJPBME,1,"I think the product is not genuine. When I register it online for warranty then the site says ""invalid serial number"". Otherwise, great writing speed. Good product.",0,0
B007HJPBME,5,Works very well with the s4 ...and very fast,1,1
B007HJPBME,5,samsung Evo memory card best of the best....,1,1
B007HJPBME,3,The MRP of this product is just 549. Not 699,1,1
B007HJPBME,5,"nice product, using it for my DSLR Camera..!",1,1
B007HJPBME,1,Arrow Mark missing it is a duplicate product,1,1
B007HJPBME,1,slow response is making it an absurd product,1,1
B007HJPBME,1,"Bought this card 6 months back and my phone is reporting as defective now. I have not even removed the card after installation first time. Highly disappointed... All my data is also lost... I tried to search online for Samsung's Bangalore Service Centre for memory card and could not find one. Have asked this question in the product page and waiting for response. I am hoping at least the vendor (Cloudtail) will respond. Based on response, I will update this review.Samsung EVO 32GB Class 10 MicroSDHC Memory Card with Adapter (Upto 48 Mbps speed)",2,1
B007HJPBME,5,"great product and great deal from amazon. well its class 10 memory card, data transfers are very fast. you never feel regret. Go for it. thank you amazon for fast delivery",0,0
B007HJPBME,1,last week suddenly massage appear on my phone screenexternal sd card damaged  and all my data was xx xxIt's the worst experience that I ever hadit's xxxx,0,0
B007HJPBME,1,Defective product. Stopped working within 6 months. Whereas I have memory cards of San disk that has been functioning for 5 years now.Cheap product of Samsung brand.,0,0
B007HJPBME,1,worked like a charm for 2 months and stopped working afterwards. Showed this at the official store and they said its fake and so i cant avail the guaranty. Waste of money.,0,0
B007HJPBME,5,Its good chip and received it timely as expected. Though not sure about warranty as contradictory things mentioned on Samsung card package about years but still good chip.,0,0
B007HJPBME,5,The memory card was delivered in 4-5 days. I bought if for my Sony Xperia Play R800i. It works very well. File transfer speeds from PC to card (in the phone) is very good.,0,0
B007HJPBME,1,Third class product. Bought on 16th October 2015 and today (2nd March 2016) the SD card is not working at all. All data lost and SD card not working even after formatting.,0,0
B007HJPBME,5,the product is nice ...had some issues with delivery but amazons customer care is the best so overall nice one.i got this producr for 380 so smiles all around,0,0
B007HJPBME,5,"Good one, no issues yet, read lot of reviews saying may be its fake, anyways its working fine for me.Suggested to a friend, and found that one is also working fine.",0,0
B007HJPBME,4,"I received the product today but when i try to register on samsung india site, it is showing invalid serial number.please help, i want to register my product.",0,0
B007HJPBME,4,Good one from Samsung. I am using it for my Samsung S3 and happy with the performance. Class 10 seems to have boosted the phone's performance a bit. Got the adapter too.,0,0
B007HJPBME,1,we get approximately 14.91 Gb space..but i am not able to open my some files...the files are automatically converted to 0 bytes...not able to store more than 6 to 7 gp..,0,0
B007HJPBME,5,The SD card is performing as expected. It is to use as a storage medium for the dashcam in my car. The videos are transferring to my HD fast. I'm happy with the SD card.,0,0
B007HJPBME,1,"Very poor....don't buy this....I only use this sd card 20 days......then its shows  sd card removed, Former sd card....I lost my data.i hate amazon...there no return ...",0,0
B007HJPBME,5,The product works exactly as described. Good transfer speeds and lots of room for your photos and videos. No issues encountered so far after heavy use for about a month.,0,0
B007HJPBME,5,"Awesome product by samsung, Deliver what  it promises.Works at great speedTotally satisfied.Recommended for those who want quality at affordable price.",0,0
B007HJPBME,5,good quality and price ..Item as described by the seller.. good read/write speeds.brought it for my dad's MotoG mobile. working good.. brought it at a good deal price..,0,0
B007HJPBME,5,"Working well, but had to format it many times to use with Raspberry Pi. I guess the problem is not with card, but due to the nature of activities I am carrying with it.",0,0
B007HJPBME,4,It a very good product.Its very cheap(249 only) .it is the bestseller in memory cards.It satisfies the speed requirements too.But there is no adapter.,0,0
B007HJPBME,5,What a speed! transferred 4.5 GB within 10 minutes...Excellent product! Looks just like the image mentioned in the site!On-time Delivery by Amazon as usual!,0,0
B007HJPBME,1,"Its not working once my phone get hanged, now its corrrupted. And also i cant fomat it (i tried several phones/laptops)the same problem of my friends 32 Gb samsung EVO",0,0
B007HJPBME,4,"Awesome product .Impressed with packing delivered 1day late thats y 4 star other wise product exceed my expectation,Giving me speed of 30mbps while writing.",0,0
B007HJPBME,5,Excellent value for money. My opinion - Do not waste money on class 4 or 6 which may slow down your device. Go for this fast class 10. Works flawlessly in Moto E phone.,0,0
B007HJPBME,3,"Bought the card for my wife's Lenovo Vibe X3 assuming sdxc and class 10 means super fast data transfers, but disappointed a bit when the phone said this is a slow card.",0,0
B007HJPBME,1,"I wanna give 3 star as product quality, but I deducted 2 more star because the day after I bought these ,they release Evo + 80Mbps speedWhy this kolaveri di",0,0
B007HJPBME,5,I bought it for Samsung Tab 2 and had prompt delivery apart from product as specified by seller in company sealed pack. Would trust and recommend this product to others,0,0
B007HJPBME,5,It's working fine. Good speed. It work well with Lenovo k4 note and Motorola latest release . I have both these. Excellent delivery speed by Amazon. Happy to have this.,0,0
B007HJPBME,4,I got this in less than two days veryfast ddelivery... Memory card working very fine in my Lava iris 504q plus.4 stars because it's not approx 16 gb it's 14.9 gb.,0,0
B007HJPBME,5,"The product is very user-friendly & it must b said durable.., since m using this now for about a year.And I've not caught with any defects or issues regarding this mmc.",0,0
B007HJPBME,5,Oooooh my god.....great services from amazon and got it my samsung 32gb memory card...class 10 ...great deel... i am very happy and join with amazon india family.......,0,0
B007HJPBME,1,Got fake product twice ....0 star....,1,1
B007HJPBME,1,"Dont buy, it's fake, 100% duplicate stuff..",1,1
B007HJPBME,1,Got the card which is not working... Awful.,1,1
B007HJPBME,5,awsome and original products.thanks amazon.,1,1
B007HJPBME,5,super but it should be with the card reader,1,1
B007HJPBME,1,It is very bad why because my memory failed,1,1
B007HJPBME,5,good speed plus got a free card reader/adapteri found this cheapest at 505/- rs so it's best for mealso the amazon packing was good,3,1
B007HJPBME,1,"The product is a fake. a cheap duplicate. Please read all the reviews , you will realize that cloudtail sells fake products. worked for a couple of days before failing",0,0
B007HJPBME,5,It is working properly. There is no issue regarding this. The reading speed is good. And I can say just go for it. And more over the delivery is fast. Thanks to Amazon,0,0
B007HJPBME,5,I m using  this  mem card from 4 months now it work great maximum copy speed 14 Mbps from pc to mem and max reading speed from mem to pc 20 Mbps it is a great mem card,0,0
B007HJPBME,5,I have redmi 2 prime n this memory card works very nice in this phone..... I got 16.01gb..... No other memory card provide this kind of disk space thq Samsung n Amazon,0,0
B007HJPBME,5,This memory card is really very bed plz don't buy plz my 25gb data os lost automatically my all important data lost this card is face duplicate  plz dont buy,0,0
B007HJPBME,5,Nice experience with Amazon.in... It's a nice feeling when what asked for and you receive the same !!! Great and Keep it Up... Service is Great... Thanks Amazon.in...,0,0
B007HJPBME,5,After i recieve it has no lag at all.. speed is well & working smoothly to copy or move in sd card.i don't know about its original or not but its performance is good.,0,0
B007HJPBME,4,very good quality.I'm used it about 1 year and it felt very nice.so go grab it.not to  worry it's the best u can have in this price .in my opinion I will give 4 star.,0,0
B007HJPBME,4,Very good. Though I didn't feel much difference in speed in comparison to other non-class 10 SD cards. Working good for me for more than 6 months without any hiccups.,0,0
B007HJPBME,3,"So far so good.  But i would request samsung to introduce Strontium  like products.  Which comes with 533x speed- far better than samsung, with almost same price tag.",0,0
B007HJPBME,5,I'm very satisfied with this.Amazon provide this at the cheapest price online.Shipping was fast.At last it looks cute and its name is also cute EVO.,0,0
B007HJPBME,4,"Hi I had many kingston and transcend pen drives and memory cards and they were not reliable. They get corrupted and you can't claim a warranty on the product as there are many issues related to it. Inspite of having the bill and box, they say that the product is a duplicate one.So I decided to go for bigger brands. Over all I found SanDisk (memory cards and pen drives) and Samsung memory cards to be very good and quite reliable when compared to kingston and transcend.I gave it 4 stars because strotinum memory cards have a faster speed.",2,1
B007HJPBME,1,"I bought 2memory cards, one is working and another one is not working .after the delivery date one memory card is not working. such a cheap quality product in amazon",0,0
B007HJPBME,5,"Amazing!! No lag and easy to organize contents with the adapter provided...Running smoothly on my Galaxy S5.P.S. Prompt and timely delivery,carefully packed :)",0,0
B007HJPBME,5,This product has almost same read speed as SanDisk ultra but the write speed is almost double as compared to ultra.  I made a nice decision to chose it over SanDisk.,0,0
B007HJPBME,5,"Got this offer on a lightning deal at a very reasonable price. So far, had no problems with this micro SD card on my Lumia smartphone. Adapter also working smoothly.",0,0
B007HJPBME,1,"The Samsung micro SD card is fake one. After three weeks of usage it does not work in any phone and card detectors, not detected in phone, all my saved data is gone.",0,0
B007HJPBME,4,Within 2 days ive got the product. Good product. thanks amazon. flipKart was selling the same for 675rs. The speed mentioned is not working as they say but its good.,0,0
B007HJPBME,5,"Excellent, Wonderful and Amazing fast delivery. Thank You Amazon.The product is really well and works very fast. Data transfer speed has an average of 25 Mbps.",0,0
B007HJPBME,4,"Product is nice, however it was shipped via India Post which took a lot more time than committed. Anyways I am happy with the product as I got it for only 419 rupees",0,0
B007HJPBME,1,Not working so I need refund for that card,1,1
B007HJPBME,5,best in class  . Better than sandisk ultra,1,1
B007HJPBME,1,the memory card I received is not original,1,1
B007HJPBME,1,Copying speed is slow...Just 5mb/sec,1,1
B007HJPBME,1,Worst priduct. Don't but duplicate product,1,1
B007HJPBME,2,Its looks 16gb....but i received 14 gb....,1,1
B007HJPBME,1,Worst memory card. Curropt just in 2 days.,1,1
B007HJPBME,1,Corrupt SD Card.... Highly disappointed ..,1,1
B007HJPBME,3,duplicate.... no sign of arrow near EVO...,1,1
B007HJPBME,1,found defective  after 2 month ofuse .....,1,1
B007HJPBME,1,It is not working properly after few days.,1,1
B007HJPBME,4,Nice....I like it. ..Thank You,1,1
B007HJPBME,5,It works great with Yu Yureka. Very good build quality of the microsd card. Offers great features against extreme conditions with 10 years warranty which is best among other cards. It does not make my Yu Yureka heat. Very fast delivery from amazon. Transfer speed is really good other reviews have already written about it. Buy this because you are going to buy a micrsd card one time only so invest in good quality for your data to be safe for a long time. This is the best 16gb microsd card for a great price as it has very superior quality.,2,1
B007HJPBME,4,The product is good and not great because I found that the data transfer rate was a bit too slow in comparison with rivals in the market. Otherwise its rather great,0,0
B007HJPBME,4,It is meeting most of the characteristics which are prescribed... Nice product to purchase... Especially for smartphone... Writing and reading speed is satisfactory,0,0
B007HJPBME,5,Hi Friends//Samsung Evo 16GB Class 10 micro SDHC memory... wow!!!!! and awesome working and low price .your money valuable product ..such a good product,0,0
B007HJPBME,5,"i like this product and i am 100% satisfied this is very uniq feature like Water Proof , Maginite proof , Tempreature Proof , X-Ray Proof And 10 Yeear Brand Waranty",0,0
B007HJPBME,5,It's so fast and cheap productit is lovely memory cardIn my mobile it reaches the speed of 23 MB per secondit's the best choice,0,0
B007HJPBME,1,"I received a slightly cracked memory card. It's not reading in any phones, I purchased it on 8 th July 2016 and received today on 14th July 2016. I want a new one!",0,0
B007HJPBME,5,"Wow!, must say.... Amazon delivered my card in 2days from the dispatched date. Truly awesome!! The memory card is working fine with my Lumia.Thankyou amazon.",0,0
B007HJPBME,3,"i have used in lava iris x5 , after that mbl was hanged many time and mbl working now slowly.i dont know wat was the reason.. EVA not support in lava iris x5",0,0
B007HJPBME,5,If u need a mmc thn just go for this one.. an awesome product manufactured by Samsung. Nice packaging and delivery by Amazon. Card fully meets the specs mentioned.,0,0
B007HJPBME,4,This card is working fine for me for past 2 months. No issues. Both read and right speed is great. You can go for this if you are looking for a 64 GB microSD card.,0,0
B007HJPBME,5,Excellent product from Samsung at its unbelievable price. Working is very much faster & smoother as expected. Best memory card under class 10 for samsung mobiles.,0,0
B007HJPBME,1,"Worst product. Mine got corrupted in 6 months and moreover it provides 10 years warranty, but only two service centers in Delhi and they work on weekdays 11 to 5.",0,0
B007HJPBME,4,Soo much disappointed about the performance ....I really thought this would perform well...While my other drives gave me 20 to 30 MB/s this gives me only 8MB/s...,0,0
B007HJPBME,4,"Good Card, meets all requirements for use in Smart phones.  Used with adapter and can be read and written in a Computer.  Recommended buy.  Amazon Shipping... WOW",0,0
B007HJPBME,5,"The memory card performs very well but the seller does not approve COD but on the product says COD available....but other than that, the memory card's just great.",0,0
B007HJPBME,1,"Showing Format option again and again.Unable to read. I used for 3 to 5 month. Earlier it used to work. But right now, showing trouble like,i mention above.",0,0
B007HJPBME,5,Its to good  but it has a limitationSamsung gives only one year warranty But sandix or Kingston gives life time warrantySo think before purchase,0,0
B007HJPBME,4,excellent product i recommended to every one ....im very much well satisfied  with this sd card.thanks for providing this from amazon at worthable price....,0,0
B007HJPBME,2,Card got corrupted and its bakwas product,1,1
B007HJPBME,1,Its fake memory card. Please don't buy it,1,1
B007HJPBME,5,I Was Nervous About What Quality Will Be Delivered To Me.But When I Opened The Packet.Its Was 100 % Original.And The Transfer Speed Is So Good.,0,0
B007HJPBME,5,Blazing fast in reading and writing. I am getting 39 MB/s reading and 10 MB/s writing speed in my yureka phone. Flawless performance in recording full HD videos.,0,0
B007HJPBME,5,Samsung EVO memory card is good and the performance of the card is good and delivery was also before the given time. Really good experience shopping with amazon.,0,0
B007HJPBME,4,"Quality of SD Card is GOOD , speed is bit low but better than class 4, 6, if you use it in power port of laptop will give you best result, satisfied with SD card",0,0
B007HJPBME,3,before you buy this product you have to know actual read and write speedwrite speed = 9-10 MBPsread speed = 18-19 MBPsso it is just okay.,0,0
B007HJPBME,5,"Very good product and nice delivery very fast transfer and looking excellent,it will works perfect looking good with blue colour transfer rate is also very well",0,0
B007HJPBME,5,Grab @ 308.You would love this memory card. Speed is quite good in comparable to Sandisk. 100% Satisfied with the product. Recommended to all..#SMD,0,0
B007HJPBME,5,I bought this for a brother of mine and He & I think that this was incredible..i liked it very much and also i got this on an offer..It cost only Rs 275..NICE!!,0,0
B007HJPBME,5,Transfer speed is very high.By this memory card my phone storage become very fast.I also using it in my camera.I purchased this for my friend.,0,0
B007HJPBME,4,Gud and fast delivery. Card is also very gud and safe. While using with adopter its showing that much speed.otherwise 8mbps speed. Its also deenda upon on ports,0,0
B007HJPBME,1,No service center in India.. Fake Memory Cards by Samsung.. the dont gaurantee you if your memory card willbe replaced by company or not.. dont go with samsung.,0,0
B007HJPBME,5,"Though it cannot surpass my phone's internal drive's speed, hence it's pretty decent i would say. Reading speed is excellent, writing speed could've been better",0,0
B007HJPBME,5,"Really happy to purchase Samsung memory card at 179 include delivery charges ,tnq Amazon for estimated delivery and memory card awesome and got original product",0,0
B007HJPBME,5,"Getting speed of about 9-10 MBps. If you have UHS enabled device, you can get the advertisted speed. And packaging was awesome with a star war film mini poster.",0,0
B007HJPBME,4,Good memory card. Working fine.The adapter provided alongwith the card is very useful. It helps a lot to transfer data quickly from the memory card to PC.,0,0
B007HJPBME,4,I used a card reader and got a speed of around 12-18 MBps . I don't know how to get full speed but the memory card was OK and working so no regret purchasing it,0,0
B007HJPBME,1,Its very poor performance. I ordered Samsung evo orange colored memory card and they send me ordinary black.Though i use it but its very poor performance.,0,0
B007HJPBME,4,"I using this micro SD card and it working absolute fine.  No deviation on read/write speed, of course it is very much compatible to Microsoft Lumia models well.",0,0
B007HJPBME,5,"One of the best memory cards I'v ever bought! Its pretty fast and usable. Out of the 16GB, around 14GB is available for usage. Nice delivery by amazon as well..",0,0
B007HJPBME,4,I am using it on samsung galaxy note 3 which has USB 3. Still it's not as fast as I would have imagined but better than all other cards I used.Go for it.,0,0
B007HJPBME,5,Just as promised work's good with Zen laser good read and write speed thanks to Amazon for the best price 990 rs for a 64gb class 10 product blindly go for it.,0,0
B007HJPBME,1,"Very Bad experiance with this card, last few days ago card corrept automatically, i will try to recovered data but data not receovered. Purchased 3 months ago.",0,0
B007HJPBME,5,"Its a good product in Rs 465, gives good transfer speed( As Evo Class 10 Should).Untill and unless you need the card for some HD Cams, this is your pick!",0,0
B007HJPBME,5,In Market 6th class memory card rate is above 350rs!!In this rate 10th class card Awesome!!The manufacturing is of Taiwan or Korea not from China!!,0,0
B007HJPBME,5,Original and very nice product received in proper time. Thanks amazone.... This card has very fast speed and reduce your mobile response time and make it fast.,0,0
B007HJPBME,5,"The product is quite satisfied, the Amazon services are amazing. People dont have second thought,  just go for it, u wont regret to have this. Thanks to Amazon",0,0
B007HJPBME,5,The data transfer speed is tremendous and the phone does not lag in usage. Samsung Evo Class 10 surely is one of the best memory card in the market at present.,0,0
B007HJPBME,3,Its a gud product but 1 prblm why thrs a sandisk adapter and not samsungs and even after the product is above rs 500 then alsi delivery charges are applied ...,0,0
B007HJPBME,4,"worth to buy...this is my 3rd ""Samsung Evo 16GB 10 micro card"" with gr8 experience. Speed and performance both are good..strongly recommended to buy :)",0,0
B007HJPBME,4,good memory card but speed is not up to the mark. company says that speed will be upto 48 mpbs but not more than 4-5 mpbs.in writing .otherwise is good .,0,0
B007HJPBME,5,Speed is at an average of 6-7 mbps during internal phone transfers and through pc usb 11 mbps average...Worth for the money...Usin it for nearly half an year..,0,0
B007HJPBME,4,"Prices of memory cards have gone up since around 22nd dec. Lucky to get this for Rs 465.Earlier, I have Sandisk ultra microsd 16gb 30mbps. To check best transfer rate possible with the card, I suggest to use SD adapter with your laptop SD card slot.(Samsung) Write 11-12 mbps (using Sandisk card adapter)(Samsung) Write 8-10 mbps (using Samsung card adapter)(Samsung) Read 22-24 mbpsComparatively(Sandisk) Write 8-10 mbps(Sandisk) Read 28-30 mbpsThis card performs better with Sandisk Adapter.",2,1
B007HJPBME,5,Good Memory CardNo Problems At All,1,1
B007HJPBME,1,Every data in it corrupts after sometime,1,1
B007HJPBME,1,Its currupted after a month so damn s***,1,1
B007HJPBME,1,Please don't buy this. It's not working.,1,1
B007HJPBME,5,Good quality product and prompt delivery,1,1
B007HJPBME,4,Using for 3 months.Good but the transfer speed is not that much.I have a doubt whether it is original or not.You can buy it for normal usage no other problem.,0,0
B007HJPBME,1,I have been using this card for last 8 months. In this duration I have lost my saved data 3 times. Sometimes mobile shows the card has damaged. So dispointed.,0,0
B007HJPBME,5,"I have purchased this for my Acer Iconia tab. No issue in recognizing this memory card. And since it is a class 10 category, excellent speed of data transfer.",0,0
B007HJPBME,1,"Received the package in good condition but the internal package was already opened. SD card was taken missing, it just had the adapter. Very much disappointed",0,0
B007HJPBME,4,"like it !but 1 issue with this card _  file or folder can't received and store directly this card,you can received first phone memory then move it to card.",0,0
B007HJPBME,3,You get only 14.something storage space. Transfer speeds somewhat slow. It can be used with any device supporting micro sd cards.But it is satisfactory.,0,0
B007HJPBME,3,"Using on MOTO G-2, no such difference noticed comparing to class 6. Working well. Could not be able to register for warranty. Serial no is showing as invalid.",0,0
B007HJPBME,5,The card quality is really good. I am also satisfied with the delivery by amazon. it is really fast. The only cons is the card is of 29.8 GB instead of 32 gb,0,0
B007HJPBME,5,"This sd card is fantastic buy , as it is x-Ray proof and water proof so way better than Sandisk and transcend, speed is very good, above got it at best price",0,0
B007HJPBME,5,I buy it and really this is very good and very fastBuy it and enjoy it.This memory card market price is 400 to500But amazon price very good,0,0
B007HJPBME,5,Very good service from amazon and memory card was delivered on time.It is woking fine from the day one.decent speed and best option for day to day use.,0,0
B007HJPBME,5,Got it for rs480!After using benchmark apps I got a speed of 8.6 and 16.6 read and write. Plus it has a 10 year warranty...thats absurd haha. Go for it,0,0
B007HJPBME,5,"Exactly as I needed decent 18-20 MB/s Write speed with the SD card adopter and the reading speed is just amazing,,,, copied 1.2 GBs in just less then 10 sec.",0,0
B007HJPBME,1,the memmory card always shows it is failed . always need to reinsert the memmory card in the slot. it is checked its the fault of the card not with the phone,0,0
B007HJPBME,4,Great Deal. Only problem I faced is tearing off the hard cardboard casing and 'earn' the MMC.. :P Otherwise super product with super speed at super price. :),0,0
B007HJPBME,5,"Very good Product, Good Speed (Read + Write), Reasonable Pricing and Very good Service (Delivered within 2-3 working days)What more do you want??",0,0
B007HJPBME,4,write  speed- 17 MbpsRead speed-  27.7 Mbpsoverall a good product for priceI didn't got an SD adapter with this as mentioned in description,0,0
B007HJPBME,5,Does what it should. I got it with some extra discounts --- well worth the money.Build and performance excellent. Comes in a very good package as well.,0,0
B007HJPBME,1,"I copied an movie & try to play it on LED TV. But, the SD card not even detected.. I used and t only once, the very next it doesn't even exist.. Not worthy..",0,0
B007HJPBME,5,best SD card with such resonable ammount . .extream writing & reading speed... recieved with proper invoice with 10 yrs warrenty...best service from Amazon..,0,0
B007HJPBME,1,Worked well in the beginning!...but Moto X Play doesn't read it anymore and Amazon doesn't allow me to get it replaced.Isn't there a 1 year warranty?!,0,0
B007HJPBME,4,"Nice product, Good packaging by Amazon. Timely delivery... overall good experience...Value for money... Good deal. Lower price than market....can be tried..",0,0
B007HJPBME,3,The Product is good and value for money. The service provided by Amazon was very poor so overall the stars are effected.Please apt your service.,0,0
B007HJPBME,5,I love it. My experience with Samsung Evo 32GB Class 10 micro SDHC Card is good and I am happy. I using it with my Lenonv K3 Note. Happy New Year.  Roy John,0,0
B007HJPBME,5,Excellent memory card recivedPrice is to less as compare to market price speed is 14 Mbps is good but print on box is 48  Mbps is to high actual speed,0,0
B007HJPBME,5,"It's a really good SD card, works smoothly. I was skeptic at first due to some bad reviews , but quite satisfied now after using it . One can rely on this .",0,0
B007HJPBME,4,Brought the product for Rs 823Fantastic Product  .. Dont waste time by window shopping !!It is worth for your money  .. And Safe :),0,0
B007HJPBME,5,Get my product genuine . I m happy to become amozon shopping customers.  I m rating to amozon ten on ten in every aspects of  shopping. Thank you so much .,0,0
B007HJPBME,5,Excellent Product from Samsung. I have used both SandiskClass10 and Samsung Evo but EVO is better than Sandisk.Thanks Amazon for your quick delivery.,0,0
B007HJPBME,3,It is too late from my side ..so i cancelled it.but the feathers of this product is good.I bought it from local market.i thik sandisk ultra better than it.,0,0
B007HJPBME,5,1st of all its Samsung and its original thanks to the seller. The read and write speeds are well above average. I suggest if u are low on money go for this,0,0
B007HJPBME,4,Nice and low budget product from Amazon,1,1
B007HJPBME,4,It's working good for last 2 months....,1,1
B007HJPBME,1,Very bad 6 month useing sd card corrped,1,1
B007HJPBME,5,awesome ..with speed btw 30 and 40 mb/s,1,1
B007HJPBME,5,Excellent memory card very good working,1,1
B007HJPBME,5,thanksi ordered this product for my manager and he was happy as he got this memory card with adapter and comparatively lower price than local market,0,0
B007HJPBME,5,Samsung has got smarter with its EVO series. Close ur eyes and get it from amazon.in.. Best price and perfect sd card... Very smooth read and write speed.,0,0
B007HJPBME,3,"I'm using it on mi padI can't use any other explorer or player for copying,moving and removing the files..Except default file browser.:(",0,0
B007HJPBME,1,This SD card become corrupt after 1 month of being used to move photos from my phone to my laptop. Guyes don't buy this product. I loss my important data.,0,0
B007HJPBME,4,Samsung Evo 16GB Memory card it is a very nice working. But after some days  the top of the Colour was gone.so this is a small problem of this memory card,0,0
B007HJPBME,4,"Had Ordered Samsung EVO 32GB Class 10 MicroSDHC Memory Card with Adapter, But received the one without adapter. 4Star for the product and 0 for the seller",0,0
B007HJPBME,4,Using card for few days working OK one star less due to card not matching with the picture shown here. Triangle after EVO missing I don't know the reason.,0,0
B007HJPBME,2,"The product was registered in Samsung, but shows the warranty status as 'Out of Warranty'.Please make it clear, whether the product received is genuine.",0,0
B007HJPBME,4,This is a really good product and works great with lumia 730. Multimedia reads and writes well and resolved a lot of issues which was experienced earlier.,0,0
B007HJPBME,5,I've to say this product is superb. Going by it's specs it will clear all your confusions. So If you want a reliable product then this is the perfect opt,0,0
B007HJPBME,2,I have purchased for this Rs.475....I got adopter along with this...but it doesnt work in the same day which was delivered day.....bad experience to me .,0,0
B007HJPBME,4,"using the item with lenovo a7000, space should be approx 31 GB while I got space approx 29.8 GB, in 8 GB memory card I got 7.46 GB space this does matter",0,0
